what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1400144240286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400144246120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400144450098
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400144451518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400144457165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400144471486
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400144471564
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1400144474263
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1400144479115
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1400144554587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400144557863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400144575195
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1400144576349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400144577613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400144583791
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1400144583869
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1400144591684
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1400144601702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400144611703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400144615448
